shoe_type,variable,id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
beast,y,94,0.023421,0.032036,0.042124,0.053499,0.068917,0.087543,0.10708,0.12892,0.1512,0.17241,0.19411,0.212,0.22487,0.23582,0.24059,0.23817,0.23202,0.22356,0.20677,0.18308,0.15834,0.13079,0.099016,0.061108,0.014362,-0.031509,-0.072141,-0.11085,-0.13944,-0.15751,-0.17138,-0.18133,-0.18715,-0.19245,-0.20343,-0.2265,-0.25798,-0.29712,-0.35252,-0.41248,-0.46822,-0.52328,-0.57486,-0.62162,-0.66537,-0.7074,-0.74774,-0.78695,-0.82651,-0.86667,-0.90737,-0.94871,-0.99061,-1.0319,-1.0721,-1.1115,-1.1484,-1.1823,-1.2139,-1.2434,-1.2709,-1.2974,-1.3248,-1.3536,-1.3828,-1.4118,-1.4405,-1.4683,-1.4947,-1.5198,-1.5439,-1.5674,-1.5904,-1.6145,-1.6401,-1.6668,-1.6934,-1.7196,-1.7451,-1.7692,-1.7921,-1.8135,-1.8328,-1.8497,-1.8643,-1.8773,-1.8895,-1.9013,-1.9128,-1.924,-1.9354,-1.9472,-1.9593,-1.9712,-1.983,-1.995,-2.0072,-2.0195,-2.0312,-2.0419,-2.0517,-2.0607,-2.0689,-2.0765,-2.0839,-2.091,-2.0972,-2.1027,-2.1083,-2.1144,-2.1201,-2.1248,-2.1284,-2.1307,-2.1319,-2.1326,-2.1327,-2.131,-2.1277,-2.1235,-2.1175,-2.1098,-2.1008,-2.09,-2.0777,-2.0636,-2.0475,-2.0296,-2.0098,-1.9877,-1.9643,-1.9402,-1.9154,-1.8905,-1.8657,-1.8406,-1.8149,-1.7883,-1.7607,-1.7322,-1.703,-1.6729,-1.6417,-1.6093,-1.5759,-1.5412,-1.5053,-1.4687,-1.4314,-1.394,-1.3571,-1.3208,-1.2844,-1.2475,-1.2098,-1.1715,-1.1324,-1.0925,-1.0522,-1.0117,-0.97133,-0.93184,-0.89287,-0.85419,-0.81577,-0.77766,-0.74024,-0.7036,-0.66749,-0.63261,-0.5994,-0.56748,-0.53653,-0.5065,-0.47728,-0.44879,-0.42105,-0.39424,-0.36839,-0.34326,-0.3189,-0.29523,-0.27202,-0.25007,-0.22991,-0.21099,-0.19321,-0.17654,-0.16088,-0.14605,-0.13161,-0.11791,-0.1054,-0.093595,-0.083117,-0.074635,-0.067443,-0.060873,-0.054521,-0.048535,-0.04297
beast,y,95,-0.17106,-0.22778,-0.28931,-0.35512,-0.42628,-0.50834,-0.59219,-0.66647,-0.73545,-0.8021,-0.85193,-0.87602,-0.89304,-0.90562,-0.91186,-0.90896,-0.89948,-0.88773,-0.87463,-0.85323,-0.8332,-0.82759,-0.85012,-0.90033,-0.96417,-1.0359,-1.1304,-1.2375,-1.3399,-1.4372,-1.533,-1.6204,-1.6965,-1.7656,-1.8267,-1.8765,-1.9164,-1.9503,-1.9836,-2.0196,-2.0593,-2.102,-2.1473,-2.1955,-2.2462,-2.2957,-2.3417,-2.3842,-2.4237,-2.4605,-2.4956,-2.5295,-2.563,-2.5968,-2.631,-2.6654,-2.6998,-2.7337,-2.7669,-2.7994,-2.8312,-2.8622,-2.8922,-2.9213,-2.9501,-2.9785,-3.0059,-3.0318,-3.0565,-3.0798,-3.101,-3.1199,-3.1365,-3.1515,-3.1658,-3.1802,-3.1949,-3.2102,-3.2262,-3.2429,-3.2596,-3.2758,-3.2911,-3.3052,-3.3187,-3.3307,-3.3401,-3.3468,-3.3514,-3.3549,-3.3578,-3.3599,-3.3608,-3.3603,-3.3588,-3.357,-3.3547,-3.3514,-3.3464,-3.3398,-3.3321,-3.3237,-3.3144,-3.3038,-3.2916,-3.2772,-3.2614,-3.2448,-3.228,-3.2106,-3.1924,-3.1731,-3.1526,-3.1309,-3.108,-3.0834,-3.0572,-3.0297,-3.0014,-2.9724,-2.9427,-2.9122,-2.8807,-2.8481,-2.8147,-2.7802,-2.7443,-2.7071,-2.6684,-2.6285,-2.5879,-2.5465,-2.5046,-2.4621,-2.419,-2.3753,-2.3305,-2.2844,-2.237,-2.1885,-2.1396,-2.0905,-2.0411,-1.9912,-1.9408,-1.8904,-1.8401,-1.7898,-1.7393,-1.6881,-1.6366,-1.585,-1.5334,-1.4817,-1.4307,-1.3807,-1.3321,-1.2847,-1.2382,-1.1919,-1.1457,-1.1,-1.0552,-1.0117,-0.96906,-0.92706,-0.88526,-0.84419,-0.80471,-0.76735,-0.73164,-0.69688,-0.66248,-0.62836,-0.59475,-0.56211,-0.53079,-0.50054,-0.47136,-0.44332,-0.41629,-0.39027,-0.36541,-0.3417,-0.31893,-0.29718,-0.27654,-0.2571,-0.23857,-0.22046,-0.20225,-0.1836,-0.16558,-0.14948,-0.13525,-0.12213,-0.11034,-0.099971,-0.090481,-0.081964,-0.074624
beast,y,96,-0.020659,-0.018569,-0.015796,-0.012758,-0.0093486,-0.0047933,0.00094397,0.0085883,0.019702,0.033074,0.048369,0.069189,0.091257,0.10935,0.12574,0.13934,0.14615,0.1483,0.14498,0.13651,0.12184,0.098845,0.072377,0.044388,0.012377,-0.019719,-0.046927,-0.070393,-0.091702,-0.10959,-0.12501,-0.14,-0.15519,-0.17175,-0.19211,-0.21652,-0.24551,-0.28338,-0.32979,-0.38147,-0.43897,-0.50352,-0.57283,-0.6439,-0.71417,-0.78247,-0.8468,-0.90592,-0.96076,-1.0126,-1.0623,-1.1105,-1.1585,-1.207,-1.2555,-1.3039,-1.3524,-1.4009,-1.4489,-1.4969,-1.5462,-1.5966,-1.6467,-1.6956,-1.7432,-1.7899,-1.8354,-1.8798,-1.9234,-1.9665,-2.009,-2.0504,-2.0907,-2.1298,-2.167,-2.202,-2.235,-2.2672,-2.2993,-2.3315,-2.3641,-2.3975,-2.4317,-2.4661,-2.4997,-2.5317,-2.5617,-2.5902,-2.6174,-2.6428,-2.6662,-2.6873,-2.7063,-2.7239,-2.7401,-2.7553,-2.7695,-2.7825,-2.7939,-2.8032,-2.8113,-2.8173,-2.8204,-2.8215,-2.8209,-2.8189,-2.8131,-2.8036,-2.7912,-2.7767,-2.7605,-2.7428,-2.7239,-2.7041,-2.6835,-2.662,-2.639,-2.6141,-2.5876,-2.5599,-2.5308,-2.5004,-2.4687,-2.4359,-2.4019,-2.3666,-2.3303,-2.2935,-2.2562,-2.2186,-2.1802,-2.1407,-2.1,-2.0581,-2.0157,-1.9736,-1.932,-1.891,-1.8502,-1.8089,-1.7668,-1.7237,-1.6799,-1.6355,-1.5909,-1.5462,-1.5014,-1.4566,-1.4121,-1.3677,-1.3231,-1.2782,-1.2331,-1.1885,-1.1443,-1.1008,-1.0578,-1.0159,-0.97527,-0.93571,-0.89687,-0.85847,-0.82042,-0.78305,-0.74664,-0.71129,-0.67703,-0.64364,-0.61102,-0.57901,-0.54757,-0.51683,-0.48663,-0.45718,-0.42918,-0.40312,-0.3787,-0.35508,-0.33171,-0.30873,-0.2866,-0.26577,-0.24598,-0.22709,-0.20941,-0.19312,-0.17795,-0.16347,-0.14929,-0.13545,-0.1223,-0.10984,-0.097598,-0.086537,-0.077719,-0.070405,-0.063927,-0.05793,-0.05227,-0.04702,-0.04226
beast,y,97,0.016617,0.031288,0.046867,0.063072,0.079684,0.097378,0.11632,0.13637,0.15862,0.18436,0.20903,0.22785,0.24287,0.25682,0.26741,0.27253,0.266,0.24791,0.22278,0.19082,0.14435,0.093484,0.049563,0.010346,-0.030118,-0.068764,-0.1051,-0.14049,-0.17455,-0.2084,-0.24453,-0.28775,-0.33743,-0.39176,-0.44935,-0.51155,-0.57434,-0.63558,-0.6947,-0.75193,-0.8069,-0.8609,-0.91381,-0.9648,-1.0139,-1.0613,-1.1068,-1.1505,-1.1926,-1.2336,-1.2744,-1.3155,-1.3569,-1.3983,-1.4392,-1.4789,-1.5171,-1.5536,-1.5884,-1.6216,-1.6539,-1.6851,-1.7156,-1.7453,-1.7747,-1.8038,-1.8328,-1.8614,-1.889,-1.9159,-1.9424,-1.9687,-1.9946,-2.0199,-2.0448,-2.0696,-2.0944,-2.1186,-2.1411,-2.1618,-2.1811,-2.1994,-2.2169,-2.2339,-2.2506,-2.2673,-2.2843,-2.3016,-2.3184,-2.334,-2.348,-2.3612,-2.3729,-2.3824,-2.39,-2.3961,-2.4011,-2.4052,-2.4097,-2.4144,-2.4189,-2.423,-2.4268,-2.43,-2.432,-2.4326,-2.4317,-2.4296,-2.4257,-2.4186,-2.4091,-2.3982,-2.3854,-2.371,-2.3554,-2.3395,-2.3231,-2.3063,-2.2892,-2.2714,-2.2532,-2.2343,-2.215,-2.1951,-2.1743,-2.1524,-2.1289,-2.1034,-2.0762,-2.0479,-2.0187,-1.9886,-1.9577,-1.9262,-1.8942,-1.8617,-1.8288,-1.7956,-1.762,-1.7276,-1.6921,-1.6555,-1.6184,-1.5811,-1.5438,-1.5061,-1.4681,-1.43,-1.3922,-1.3548,-1.3171,-1.2791,-1.2409,-1.2027,-1.1644,-1.126,-1.0875,-1.0491,-1.0109,-0.97321,-0.93632,-0.90023,-0.86477,-0.82977,-0.79522,-0.7612,-0.72783,-0.69511,-0.66274,-0.63064,-0.59934,-0.5694,-0.54085,-0.51325,-0.48657,-0.46091,-0.4364,-0.41276,-0.38964,-0.36669,-0.34395,-0.32196,-0.30121,-0.28177,-0.26326,-0.24528,-0.22747,-0.20979,-0.19255,-0.17607,-0.16013,-0.14464,-0.13033,-0.11786,-0.10682,-0.09675,-0.087489,-0.078879,-0.070761,-0.063222,-0.056385
beast,y,98,0.00052699,0.01156,0.025011,0.040318,0.057926,0.079107,0.10207,0.12553,0.15106,0.17696,0.20103,0.22584,0.24949,0.26646,0.27728,0.27968,0.27326,0.26146,0.24026,0.2122,0.18369,0.15532,0.1247,0.093651,0.061409,0.028138,-0.0039103,-0.036079,-0.072108,-0.11412,-0.15932,-0.20783,-0.26222,-0.32196,-0.38508,-0.45525,-0.53293,-0.61718,-0.70373,-0.7886,-0.86935,-0.94385,-1.0116,-1.0732,-1.1305,-1.1853,-1.2389,-1.2927,-1.3473,-1.403,-1.4586,-1.5138,-1.5687,-1.6231,-1.6752,-1.7244,-1.7706,-1.8141,-1.8555,-1.8953,-1.934,-1.9721,-2.0094,-2.0456,-2.0805,-2.1139,-2.1461,-2.1774,-2.2084,-2.2392,-2.27,-2.3009,-2.3314,-2.3612,-2.3894,-2.4155,-2.4401,-2.4627,-2.4834,-2.5027,-2.5206,-2.5368,-2.5513,-2.5646,-2.5767,-2.5881,-2.599,-2.6098,-2.6207,-2.6315,-2.6416,-2.6507,-2.6594,-2.6671,-2.673,-2.6776,-2.6809,-2.6831,-2.6843,-2.6846,-2.6833,-2.6802,-2.676,-2.6713,-2.6666,-2.6616,-2.6561,-2.6495,-2.6417,-2.6328,-2.6234,-2.6127,-2.6006,-2.5867,-2.5709,-2.5535,-2.5356,-2.5173,-2.4984,-2.4786,-2.4574,-2.435,-2.4115,-2.3874,-2.3625,-2.337,-2.311,-2.284,-2.2559,-2.2267,-2.1968,-2.1661,-2.1344,-2.1016,-2.0678,-2.0335,-1.9989,-1.964,-1.9284,-1.8914,-1.8531,-1.8137,-1.7739,-1.734,-1.6939,-1.6535,-1.6126,-1.571,-1.5291,-1.4871,-1.4449,-1.4023,-1.3594,-1.3161,-1.273,-1.2303,-1.188,-1.1455,-1.1027,-1.0594,-1.0161,-0.97281,-0.93017,-0.88818,-0.84653,-0.80528,-0.76485,-0.72543,-0.6869,-0.64908,-0.61242,-0.57744,-0.54415,-0.51214,-0.48134,-0.45167,-0.42309,-0.39535,-0.36833,-0.34208,-0.31704,-0.29344,-0.27112,-0.24979,-0.22932,-0.20972,-0.19106,-0.17334,-0.15613,-0.1396,-0.12453,-0.11118,-0.099019,-0.088156,-0.078681,-0.070118,-0.062474,-0.055867,-0.049962,-0.044711,-0.040306
beast,y,99,-0.01998,-0.016473,-0.011996,-0.0068473,-0.00051919,0.0072529,0.016577,0.028244,0.041857,0.057478,0.076177,0.096954,0.11996,0.14511,0.17033,0.19658,0.22207,0.24327,0.26267,0.27661,0.28147,0.28102,0.27774,0.26992,0.25521,0.23634,0.21239,0.18411,0.15606,0.12918,0.10268,0.075622,0.048147,0.020314,-0.0088691,-0.040175,-0.074154,-0.11134,-0.15271,-0.19816,-0.24787,-0.3027,-0.36213,-0.42383,-0.48608,-0.54852,-0.60921,-0.6673,-0.72325,-0.77706,-0.8288,-0.87832,-0.92552,-0.97089,-1.0157,-1.0604,-1.1046,-1.1494,-1.196,-1.2438,-1.2922,-1.3416,-1.3909,-1.4377,-1.4817,-1.5246,-1.5673,-1.6096,-1.6517,-1.6944,-1.7373,-1.7791,-1.8195,-1.8588,-1.8969,-1.9341,-1.9707,-2.0065,-2.0413,-2.075,-2.1081,-2.1403,-2.1713,-2.2011,-2.2298,-2.2571,-2.283,-2.3078,-2.3317,-2.3548,-2.3768,-2.3972,-2.4164,-2.4346,-2.4519,-2.4682,-2.4837,-2.4988,-2.5134,-2.5271,-2.5396,-2.5505,-2.5596,-2.5676,-2.5733,-2.5759,-2.5761,-2.5748,-2.5712,-2.5651,-2.5571,-2.5479,-2.5376,-2.5257,-2.5123,-2.4974,-2.4808,-2.4627,-2.4432,-2.4221,-2.3989,-2.374,-2.3475,-2.32,-2.2922,-2.2638,-2.2347,-2.2044,-2.1725,-2.1387,-2.1029,-2.0656,-2.0279,-1.9899,-1.9513,-1.9119,-1.8715,-1.8306,-1.7895,-1.7485,-1.7076,-1.6669,-1.6259,-1.5845,-1.5428,-1.501,-1.459,-1.4165,-1.3738,-1.3312,-1.2885,-1.2458,-1.203,-1.1602,-1.1181,-1.0768,-1.0361,-0.99594,-0.95644,-0.91754,-0.87927,-0.84189,-0.80589,-0.77114,-0.73653,-0.7011,-0.66509,-0.62968,-0.59557,-0.56272,-0.53163,-0.50261,-0.47528,-0.44895,-0.42325,-0.39799,-0.37317,-0.34917,-0.32653,-0.30517,-0.28446,-0.26396,-0.24384,-0.22457,-0.20632,-0.18879,-0.17214,-0.15643,-0.14144,-0.12757,-0.11469,-0.10302,-0.093413,-0.085588,-0.078571,-0.071489,-0.0644,-0.057462,-0.050705,-0.043974,-0.037355
beast,y,100,-0.0081661,-0.0022194,0.0058436,0.015365,0.026831,0.041271,0.057451,0.075119,0.096059,0.11727,0.13606,0.15533,0.17221,0.18239,0.18855,0.19266,0.19368,0.19161,0.18688,0.18079,0.17298,0.16228,0.14994,0.13657,0.12164,0.1054,0.08782,0.0689,0.049367,0.030024,0.010599,-0.0095254,-0.030619,-0.05261,-0.075904,-0.10114,-0.12878,-0.15831,-0.18971,-0.22409,-0.26192,-0.30154,-0.34112,-0.38081,-0.42189,-0.46557,-0.51144,-0.55805,-0.60449,-0.65009,-0.6947,-0.738,-0.78035,-0.82254,-0.86601,-0.91036,-0.95445,-0.99719,-1.0388,-1.0794,-1.1194,-1.1587,-1.1973,-1.2351,-1.2721,-1.3081,-1.3431,-1.3771,-1.4109,-1.4451,-1.4793,-1.5132,-1.5468,-1.5806,-1.6145,-1.6478,-1.6801,-1.7119,-1.7436,-1.7759,-1.8078,-1.8378,-1.8658,-1.8921,-1.9173,-1.9417,-1.9657,-1.9888,-2.0103,-2.0299,-2.0479,-2.0641,-2.0792,-2.0929,-2.1053,-2.1168,-2.1276,-2.1377,-2.1471,-2.1559,-2.1637,-2.1707,-2.1767,-2.1812,-2.184,-2.1857,-2.1866,-2.1871,-2.1879,-2.188,-2.1863,-2.1824,-2.1774,-2.1717,-2.1638,-2.1538,-2.1425,-2.1305,-2.1178,-2.1052,-2.0931,-2.0807,-2.0669,-2.0506,-2.0322,-2.0129,-1.9932,-1.9726,-1.9507,-1.9274,-1.9031,-1.8779,-1.852,-1.8252,-1.7974,-1.7688,-1.7393,-1.709,-1.6776,-1.6442,-1.6091,-1.5737,-1.5386,-1.5039,-1.4692,-1.4345,-1.3998,-1.3651,-1.3304,-1.2957,-1.2605,-1.2244,-1.1872,-1.1494,-1.1115,-1.0735,-1.0351,-0.99636,-0.95771,-0.91942,-0.88145,-0.8437,-0.80621,-0.76916,-0.73255,-0.69646,-0.66091,-0.62657,-0.59414,-0.56359,-0.53431,-0.50524,-0.47572,-0.44575,-0.41614,-0.38771,-0.36028,-0.33389,-0.30886,-0.28525,-0.26371,-0.24488,-0.22812,-0.21232,-0.19641,-0.18012,-0.16396,-0.14883,-0.13474,-0.12157,-0.1101,-0.10062,-0.092062,-0.084083,-0.076546,-0.069595,-0.062951,-0.056345,-0.04956,-0.042652,-0.035738
beast,y,101,-0.14268,-0.22383,-0.31073,-0.40097,-0.49212,-0.60185,-0.73121,-0.84922,-0.92475,-0.96327,-0.9947,-1.0183,-1.0323,-1.0416,-1.0543,-1.072,-1.0958,-1.1319,-1.1815,-1.2386,-1.2968,-1.3579,-1.4257,-1.4972,-1.5676,-1.6357,-1.7024,-1.7671,-1.8287,-1.8866,-1.9417,-1.9949,-2.0473,-2.0993,-2.1505,-2.2004,-2.2483,-2.2943,-2.3384,-2.3801,-2.4193,-2.4562,-2.4916,-2.526,-2.5597,-2.5928,-2.6251,-2.6561,-2.6855,-2.7132,-2.7395,-2.7653,-2.7914,-2.8178,-2.8444,-2.8713,-2.8983,-2.9257,-2.9534,-2.9806,-3.0064,-3.0311,-3.0551,-3.0781,-3.0995,-3.1197,-3.1389,-3.1571,-3.1741,-3.1903,-3.2057,-3.2202,-3.2336,-3.2459,-3.2573,-3.2681,-3.2789,-3.2901,-3.3013,-3.312,-3.3215,-3.3306,-3.3398,-3.348,-3.3539,-3.3579,-3.361,-3.3633,-3.3642,-3.3629,-3.3596,-3.3553,-3.3506,-3.3444,-3.3361,-3.326,-3.3156,-3.3055,-3.2954,-3.2847,-3.273,-3.2604,-3.2469,-3.2327,-3.2177,-3.2016,-3.1841,-3.1654,-3.1455,-3.1243,-3.1014,-3.0771,-3.0516,-3.025,-2.9972,-2.9683,-2.9386,-2.9077,-2.8756,-2.8425,-2.8085,-2.7738,-2.7383,-2.7021,-2.6651,-2.6271,-2.5879,-2.548,-2.5077,-2.4672,-2.4263,-2.3848,-2.3426,-2.2995,-2.2555,-2.2111,-2.1667,-2.1224,-2.0779,-2.0332,-1.9884,-1.9434,-1.8984,-1.853,-1.8072,-1.7608,-1.7137,-1.6665,-1.6194,-1.5725,-1.5255,-1.4784,-1.4313,-1.3842,-1.337,-1.29,-1.2434,-1.1975,-1.152,-1.1069,-1.0624,-1.0182,-0.97429,-0.93101,-0.88876,-0.84757,-0.80738,-0.76837,-0.7306,-0.69406,-0.65855,-0.62404,-0.5905,-0.55769,-0.52565,-0.49467,-0.46502,-0.43681,-0.40988,-0.38424,-0.35974,-0.33612,-0.31335,-0.29154,-0.27081,-0.25117,-0.23243,-0.21455,-0.19745,-0.18103,-0.16526,-0.15017,-0.13576,-0.12157,-0.10771,-0.094984,-0.084184,-0.074916,-0.066505,-0.059213,-0.053301
beast,y,102,-0.0036934,0.00042948,0.0053184,0.010701,0.016449,0.022954,0.030465,0.039261,0.050526,0.065516,0.083409,0.10427,0.13092,0.16004,0.18628,0.21002,0.23357,0.2509,0.25763,0.25037,0.23291,0.21012,0.17965,0.13171,0.080007,0.040694,0.023764,0.018995,0.021639,0.022477,0.020228,0.016284,0.0079606,-0.0089422,-0.043814,-0.093849,-0.15263,-0.2143,-0.28143,-0.35195,-0.41987,-0.48124,-0.53795,-0.59262,-0.64645,-0.69906,-0.74987,-0.79901,-0.84736,-0.89501,-0.9426,-0.99085,-1.0402,-1.09,-1.1391,-1.1866,-1.2331,-1.2783,-1.3215,-1.3626,-1.4019,-1.44,-1.4774,-1.5142,-1.5507,-1.5874,-1.6243,-1.6613,-1.6974,-1.7318,-1.7645,-1.7957,-1.8254,-1.854,-1.8815,-1.908,-1.9337,-1.9587,-1.9834,-2.0081,-2.0326,-2.0569,-2.0807,-2.1038,-2.126,-2.1471,-2.167,-2.1854,-2.2025,-2.2183,-2.233,-2.2468,-2.2602,-2.2731,-2.2853,-2.2964,-2.3063,-2.3149,-2.3225,-2.3291,-2.3349,-2.34,-2.3447,-2.3497,-2.3544,-2.3576,-2.3586,-2.3583,-2.3569,-2.3544,-2.3497,-2.3428,-2.3347,-2.3266,-2.3179,-2.3086,-2.2987,-2.2885,-2.2781,-2.2674,-2.2564,-2.2446,-2.2317,-2.2179,-2.2034,-2.1883,-2.1725,-2.1558,-2.1382,-2.1199,-2.1005,-2.08,-2.0582,-2.035,-2.0108,-1.986,-1.9606,-1.9344,-1.9076,-1.8801,-1.8518,-1.8229,-1.7941,-1.7657,-1.7374,-1.7083,-1.6779,-1.6461,-1.6132,-1.5797,-1.5455,-1.5106,-1.4752,-1.4396,-1.4036,-1.3674,-1.3313,-1.2954,-1.2592,-1.2225,-1.185,-1.1468,-1.108,-1.0689,-1.0295,-0.99031,-0.95197,-0.91496,-0.87888,-0.84306,-0.80701,-0.77079,-0.73461,-0.69864,-0.66288,-0.62774,-0.59377,-0.56127,-0.53016,-0.50002,-0.47031,-0.44103,-0.41248,-0.38477,-0.35768,-0.33132,-0.30629,-0.2829,-0.26086,-0.24015,-0.22067,-0.20225,-0.1847,-0.16775,-0.15113,-0.13503,-0.11973,-0.10541,-0.091769,-0.078839,-0.066699
beast,y,103,-0.0061657,-0.0030643,0.0015301,0.007143,0.013547,0.022854,0.034728,0.047958,0.062213,0.079026,0.097456,0.11634,0.13621,0.1574,0.17798,0.19652,0.21474,0.23138,0.24343,0.25074,0.25682,0.26118,0.26233,0.25728,0.24537,0.22907,0.2099,0.18286,0.14723,0.10898,0.072183,0.035766,0.00029524,-0.031742,-0.059599,-0.084399,-0.10767,-0.13033,-0.15261,-0.175,-0.19962,-0.2282,-0.26161,-0.30001,-0.3429,-0.39041,-0.4421,-0.49511,-0.54609,-0.59349,-0.63717,-0.67711,-0.71369,-0.74785,-0.78063,-0.81282,-0.84499,-0.87745,-0.9099,-0.94165,-0.97202,-1.001,-1.0289,-1.0564,-1.0838,-1.1112,-1.1388,-1.1673,-1.1966,-1.2266,-1.2567,-1.2866,-1.3162,-1.3455,-1.3743,-1.4025,-1.43,-1.4573,-1.4844,-1.5115,-1.5382,-1.5647,-1.5909,-1.617,-1.6426,-1.667,-1.6901,-1.7123,-1.7338,-1.7548,-1.7749,-1.7941,-1.8126,-1.8307,-1.8481,-1.8645,-1.8799,-1.8941,-1.9076,-1.9203,-1.932,-1.9427,-1.9529,-1.9629,-1.973,-1.9827,-1.9914,-1.9992,-2.0061,-2.0124,-2.0178,-2.022,-2.0249,-2.0265,-2.0263,-2.0246,-2.0223,-2.0194,-2.0154,-2.0097,-2.0024,-1.9942,-1.985,-1.9742,-1.9616,-1.9477,-1.9327,-1.9163,-1.8985,-1.8793,-1.8587,-1.8372,-1.8151,-1.7921,-1.7677,-1.7421,-1.7159,-1.6896,-1.6633,-1.6368,-1.6095,-1.5814,-1.5524,-1.5226,-1.492,-1.4607,-1.429,-1.3971,-1.3651,-1.3328,-1.3002,-1.2673,-1.2343,-1.201,-1.1672,-1.1328,-1.098,-1.0627,-1.0268,-0.99039,-0.95374,-0.91736,-0.88169,-0.84671,-0.81182,-0.77648,-0.74098,-0.7059,-0.67176,-0.63837,-0.60568,-0.57361,-0.54205,-0.51152,-0.48255,-0.45531,-0.42936,-0.40436,-0.37998,-0.35617,-0.33312,-0.31086,-0.28934,-0.26815,-0.2476,-0.22835,-0.21081,-0.19448,-0.17917,-0.1648,-0.15119,-0.1384,-0.12638,-0.11508,-0.10431,-0.093978,-0.083973,-0.074213,-0.064637,-0.055289,-0.046236
beast,y,104,0.018743,0.024697,0.030786,0.036946,0.043357,0.050482,0.057267,0.062816,0.067441,0.068976,0.064985,0.046804,0.0097901,-0.035285,-0.084062,-0.14568,-0.20925,-0.2619,-0.30846,-0.34842,-0.37057,-0.37732,-0.37742,-0.3758,-0.37599,-0.3805,-0.38864,-0.40377,-0.43376,-0.47615,-0.5239,-0.57916,-0.64357,-0.71518,-0.79154,-0.87071,-0.95131,-1.03,-1.1055,-1.1758,-1.2389,-1.2945,-1.3435,-1.3874,-1.4272,-1.466,-1.5059,-1.5483,-1.5932,-1.6404,-1.6901,-1.7417,-1.7928,-1.8422,-1.8899,-1.9351,-1.9772,-2.0164,-2.0538,-2.0902,-2.1258,-2.1601,-2.1932,-2.2253,-2.2567,-2.2872,-2.3165,-2.3445,-2.3718,-2.3995,-2.4277,-2.4561,-2.4854,-2.5167,-2.5503,-2.5839,-2.6152,-2.6448,-2.6732,-2.6993,-2.7223,-2.7432,-2.7626,-2.7812,-2.7991,-2.8155,-2.8298,-2.8423,-2.8534,-2.8631,-2.8716,-2.8794,-2.8864,-2.8923,-2.8969,-2.9003,-2.9019,-2.902,-2.9005,-2.8976,-2.8932,-2.8867,-2.8778,-2.8669,-2.855,-2.8421,-2.828,-2.8128,-2.7958,-2.7768,-2.7564,-2.7353,-2.7135,-2.6912,-2.6679,-2.6431,-2.617,-2.5899,-2.5621,-2.5334,-2.504,-2.4737,-2.4425,-2.4104,-2.377,-2.342,-2.3056,-2.2685,-2.2314,-2.1943,-2.1565,-2.1177,-2.0775,-2.0365,-1.9952,-1.9536,-1.9116,-1.869,-1.826,-1.7827,-1.7389,-1.6942,-1.6483,-1.6015,-1.5546,-1.5081,-1.4621,-1.4164,-1.3706,-1.3247,-1.2787,-1.233,-1.1878,-1.1429,-1.0981,-1.0535,-1.0094,-0.96575,-0.92254,-0.87959,-0.83707,-0.79548,-0.75497,-0.71554,-0.677,-0.63927,-0.60251,-0.56698,-0.53288,-0.50019,-0.46873,-0.43826,-0.40859,-0.37973,-0.3516,-0.32452,-0.29922,-0.27605,-0.25451,-0.23416,-0.21475,-0.19617,-0.17866,-0.16266,-0.14817,-0.13487,-0.12276,-0.11184,-0.10194,-0.0927,-0.083688,-0.074751,-0.066074,-0.057939,-0.050385,-0.043208,-0.036679,-0.031018,-0.025844,-0.021161,-0.017107
